MAL_ID,MAL_SCORE,MAL_TITLE,GENRES,STUDIOS,DIRECTORS,OG_CREATOR,SOURCE,ANIM_DIRECTOR,COMPOSER,AGE_RATING
12413,7.83,b'Jormungand',"[b'Action', b'Adventure']",[b'White Fox'],"b'Kusuba, Kouzou'","b'Aoyama, Gosho'",b'Manga',"b'Onji, Masayuki'",b'UTAMARO movement',b'R+ - Mild Nudity'
253,7.83,b'Jungle wa Itsumo Hare nochi Guu',"[b'Comedy', b'Slice of Life']",[b'Shin-Ei Animation'],"b'Motonaga, Keitarou'","b'Yoshioka, Hitoshi'",b'Manga',None,b'MONACA',b'PG-13 - Teens 13 or older'
34451,7.83,b'Kekkai Sensen & Beyond',"[b'Action', b'Comedy', b'Fantasy', b'Supernatural']",[b'Bones'],"b'Daichi, Akitarou'","b'Itou, Takehiko'",b'Manga',"b'Tasaki, Satoshi'",b'S.E.N.S.',b'R - 17+ (violence & profanity)'
1472,7.82,b'City Hunter 3',"[b'Action', b'Comedy', b'Mystery']",[b'Sunrise'],"b'Hiraike, Yoshimasa'","b'Yatate, Hajime'",b'Manga',"b'Sugiyama, Nobuhiro'","b'Itou, Masumi'",b'PG-13 - Teens 13 or older'
21877,7.82,b'High Score Girl',"[b'Comedy', b'Romance']",[b'J.C.Staff'],"b'Hiramatsu, Tadashi'","b'Ookubo, Atsushi'",b'Manga',"b'Watanabe, Akio'","b'Katou, Tatsuya'",b'PG-13 - Teens 13 or older'
1172,7.82,b'Slayers Try',"[b'Adventure', b'Comedy', b'Fantasy']",[b'E&G Films'],"b'Satou, Junichi'","b'Tanigawa, Nagaru'",b'Light novel',"b'Kanno, Hiroki'","b'Yoshimori, Makoto'",b'PG-13 - Teens 13 or older'
39575,7.82,b'Somali to Mori no Kamisama',"[b'Adventure', b'Drama', b'Fantasy', b'Slice of Life']","[b'Satelight', b'HORNETS']","b'Tomonaga, Kazuhide'",b'Maybe',b'Web manga',"b'Ooshiro, Masaru'","b'Otani, Kow'",b'PG-13 - Teens 13 or older'
202,7.81,"b""Wolf's Rain""","[b'Action', b'Adventure', b'Drama', b'Fantasy', b'Mystery', b'Sci-Fi']",[b'Bones'],"b'Yano, Yuuichirou'","b'Takatsu, Karino'",b'Original',"b'Ooshiro, Masaru'","b'Oshima, Michiru'",b'PG-13 - Teens 13 or older'
890,7.82,b'Yuusha-Ou GaoGaiGar',"[b'Adventure', b'Sci-Fi']",[b'Sunrise'],"b'Ishiguro, Noboru'","b'Noda, Satoru'",b'Original',"b'Saitou, Tsunenori'","b'Otani, Kow'",b'G - All Ages'
795,7.81,b'Oniisama e...',"[b'Drama', b'Girls Love']",[b'Tezuka Productions'],"b'Mizushima, Tsutomu'",None,b'Manga',None,"b'Maeda, Jun'",b'PG-13 - Teens 13 or older'
7588,7.81,b'Saraiya Goyou',"[b'Drama', b'Mystery']",[b'Manglobe'],"b'Itou, Naoyuki'","b'Eguchi, Natsumi'",b'Manga',"b'Ootsuka, Mai'","b'Orito, Shinji'",b'PG-13 - Teens 13 or older'
269,7.81,b'Bleach',"[b'Action', b'Adventure', b'Comedy', b'Supernatural']",[b'Studio Pierrot'],"b'Fujiwara, Yoshiyuki'","b'Azuki, Yuu'",b'Manga',"b'Yasuda, Takahiro'","b'Tchaikovsky, Pyotr Ilyich'",b'PG-13 - Teens 13 or older'
31478,7.81,b'Bungou Stray Dogs',"[b'Action', b'Comedy', b'Mystery', b'Supernatural']",[b'Bones'],"b'Shishido, Jun'","b'Takahashi, Rumiko'",b'Manga',"b'Horiuchi, Osamu'","b'Sano, Hiroaki'",b'R - 17+ (violence & profanity)'
29787,7.81,b'Gochuumon wa Usagi Desu ka??',"[b'Comedy', b'Slice of Life']","[b'Kinema Citrus', b'White Fox']","b'Sakurai, Hiroaki'",None,b'4-koma manga',"b'Imoto, Yuki'","b'Iwasaki, Taku'",b'PG-13 - Teens 13 or older'
29095,7.81,b'Grisaia no Rakuen',"[b'Drama', b'Romance']",[b'8bit'],"b'Masuhara, Mitsuyuki'","b'Etou, Hiroyuki'",b'Visual novel',"b'Itou, Masako'","b'Hashimoto, Yukari'",b'R+ - Mild Nudity'
97,7.81,b'Last Exile',"[b'Action', b'Adventure', b'Sci-Fi']",[b'Gonzo'],"b'Dezaki, Osamu'",None,b'Original',"b'Shibuya, Sakae'","b'Katayama, Shuuji'",b'PG-13 - Teens 13 or older'
15809,7.8,b'Hataraku Maou-sama!',"[b'Comedy', b'Fantasy', b'Romance', b'Supernatural']",[b'White Fox'],"b'Ikehata, Hiroshi'","b'Ragawa, Marimo'",b'Light novel',None,"b'Inai, Keiji'",b'PG-13 - Teens 13 or older'
5630,7.8,b'Higashi no Eden',"[b'Action', b'Drama', b'Mystery', b'Romance', b'Sci-Fi', b'Suspense']",[b'Production I.G'],"b'Nishimura, Satoshi'","b'Mori, Kaoru'",b'Original',None,"b'Tanaka, Kouhei'",b'R - 17+ (violence & profanity)'
22319,7.8,b'Tokyo Ghoul',"[b'Action', b'Drama', b'Horror', b'Mystery', b'Supernatural']",[b'Studio Pierrot'],"b'Miyamoto, Yukihiro'",b'Kakifly',b'Manga',None,"b'Sawada, Kan'",b'R - 17+ (violence & profanity)'
30727,7.79,b'Saenai Heroine no Sodatekata \xe2\x99\xad',"[b'Comedy', b'Romance']",[b'A-1 Pictures'],"b'Shinbou, Akiyuki'","b'Yazawa, Ai'",b'Light novel',None,"b'Kurihara, Masaki'",b'PG-13 - Teens 13 or older'
5005,7.79,b'Tentai Senshi Sunred',[b'Comedy'],[b'AIC ASTA'],"b'Takamatsu, Shinji'","b'Kinugasa, Shougo'",b'Manga',"b'Itou, Yoshiaki'","b'Kikuchi, Shunsuke'",b'PG-13 - Teens 13 or older'
1491,7.79,b'Ginga Tetsudou 999',"[b'Adventure', b'Drama', b'Sci-Fi']",[b'Toei Animation'],"b'Kon, Chiaki'","b'Matsumoto, Natsumi'",b'Manga',"b'Nishida, Miyako'","b'Aoki, Nozomi'",b'G - All Ages'
7645,7.79,b'Heartcatch Precure!',"[b'Action', b'Comedy', b'Fantasy', b'Slice of Life']",[b'Toei Animation'],"b'Yamasaki, Osamu'",b'Namori',b'Original',None,"b'Takanashi, Yasuharu'",b'G - All Ages'
20431,7.79,b'Hoozuki no Reitetsu',"[b'Comedy', b'Fantasy', b'Supernatural']",[b'Wit Studio'],"b'Satou, Keiichi'","b'Morioka, Hiroyuki'",b'Manga',None,"b'Hashimoto, Yukari'",b'PG-13 - Teens 13 or older'
2828,7.79,b'Ie Naki Ko',"[b'Adventure', b'Drama', b'Slice of Life']","[b'Madhouse', b'TMS Entertainment']","b'Itamura, Tomoyuki'",None,b'Novel',None,"b'Dvo\xc5\x99\xc3\xa1k, Anton\xc3\xadn'",b'G - All Ages'
11887,7.79,b'Kokoro Connect',"[b'Comedy', b'Drama', b'Romance', b'Slice of Life', b'Supernatural']",[b'SILVER LINK.'],"b'Katou, Makoto'","b'Katsuki, Hikaru'",b'Light novel',"b'Onoda, Masahito'","b'Haneoka, Kei'",b'PG-13 - Teens 13 or older'
1425,7.79,b'Lupin III: Part II',"[b'Action', b'Adventure', b'Comedy', b'Mystery']",[b'Tokyo Movie Shinsha'],"b'Yamamoto, Sayo'","b'Soda, Masahito'",b'Manga',"b'Taniguchi, Motohiro'","b'Iwasaki, Taku'",b'R+ - Mild Nudity'
3750,7.79,b'Maria-sama ga Miteru 4th',"[b'Girls Love', b'Slice of Life']",[b'Studio Deen'],"b'Hori, Motonobu'","b'Aoki, Ume'",b'Light novel',"b'Hamada, Kunihiko'","b'Matsuo, Hayato'",b'PG-13 - Teens 13 or older'
1571,7.78,b'Ghost Hunt',"[b'Comedy', b'Horror', b'Mystery', b'Supernatural']",[b'J.C.Staff'],"b'Watanabe, Shinichiro'","b'Aida, Iro'",b'Light novel',None,"b'Nakayama, Masato'",b'PG-13 - Teens 13 or older'
4814,7.78,b'Junjou Romantica 2',"[b'Boys Love', b'Comedy', b'Drama', b'Romance']",[b'Studio Deen'],"b'Murase, Shukou'","b'Takahashi, Keitarou'",b'Manga',None,"b'Wada, Kaoru'",b'PG-13 - Teens 13 or older'
4080,7.78,b'Kyou kara Maou! 3rd Series',"[b'Adventure', b'Comedy', b'Fantasy']",[b'Studio Deen'],"b'Ishigura, Kenichi'","b'Kindaichi, Renjuurou'",b'Light novel',None,"b'Hama, Takeshi'",b'PG-13 - Teens 13 or older'
19111,7.78,b'Love Live! School Idol Project 2nd Season',[b'Slice of Life'],[b'Sunrise'],"b'Ishikura, Kenichi'","b'Nightow, Yasuhiro'",b'Other',"b'Sekiguchi, Kanami'","b'Kousaki, Satoru'",b'PG-13 - Teens 13 or older'
13203,7.78,b'Lupin the Third: Mine Fujiko to Iu Onna',"[b'Action', b'Adventure', b'Comedy']",[b'TMS Entertainment'],"b'Shinbou, Akiyuki'","b'Hojo, Tsukasa'",b'Manga',None,b'MONACA',b'R+ - Mild Nudity'
23755,7.77,b'Nanatsu no Taizai',"[b'Action', b'Adventure', b'Fantasy', b'Supernatural']",[b'A-1 Pictures'],"b'Oomori, Takahiro'","b'Oshikiri, Rensuke'",b'Manga',None,"b'Oshima, Michiru'",b'PG-13 - Teens 13 or older'
43439,7.77,b'Shadows House',"[b'Slice of Life', b'Supernatural']",[b'CloverWorks'],"b'Takayanagi, Shigehito'",None,b'Manga',None,"b'van Beethoven, Ludwig'",b'PG-13 - Teens 13 or older'
154,7.77,b'Shaman King',"[b'Action', b'Adventure', b'Comedy', b'Supernatural']",[b'Xebec'],"b'Kawamori, Shouji'","b'Gureishi, Yako'",b'Manga',"b'Nakamori, Ryouji'","b'Masuda, Toshio'",b'PG-13 - Teens 13 or older'
30123,7.77,b'Akagami no Shirayuki-hime',"[b'Drama', b'Fantasy', b'Romance']",[b'Bones'],"b'Kikuchi, Yasuhito'",None,b'Manga',"b'Sugiyama, Nobuhiro'","b'Mizutani, Hiromi'",b'PG-13 - Teens 13 or older'
552,7.77,b'Digimon Adventure',"[b'Action', b'Adventure', b'Comedy', b'Fantasy']",[b'Toei Animation'],"b'Moriyama, You'","b'Yatate, Hajime'",b'Other',None,"b'Honma, Akimitsu'",b'PG - Children'
80,7.77,b'Mobile Suit Gundam',[b'Sci-Fi'],[b'Sunrise'],"b'Sekita, Osamu'","b'Ikeda, Riyoko'",b'Original',"b'Numata, Seiya'","b'Sahashi, Toshihiko'",b'PG-13 - Teens 13 or older'
93,7.77,b'Mobile Suit Gundam SEED',"[b'Action', b'Drama', b'Romance', b'Sci-Fi']",[b'Sunrise'],"b'Tomino, Yoshiyuki'","b'Ono, Natsume'",b'Original',"b'Sakai, Kyuuta'","b'Kawada, Ruka'",b'R - 17+ (violence & profanity)'
1473,7.76,"b""City Hunter '91""","[b'Action', b'Comedy', b'Mystery']",[b'Sunrise'],"b'Miyamoto, Yukihiro'","b'Kubo, Tite'",b'Manga',None,"b'Mori, Hideharu'",b'PG-13 - Teens 13 or older'
1818,7.76,b'Claymore',"[b'Action', b'Adventure', b'Fantasy', b'Supernatural']",[b'Madhouse'],"b'Shinbou, Akiyuki'","b'Asagiri, Kafka'",b'Manga',None,"b'Kousaki, Satoru'",b'R+ - Mild Nudity'
2508,7.76,b'Genshiken 2',"[b'Comedy', b'Slice of Life']",[b'Arms'],"b'Shinbou, Akiyuki'",b'Koi',b'Manga',"b'Oizaki, Fumitoshi'","b'Haga, Keita'",b'R - 17+ (violence & profanity)'
17895,7.76,b'Golden Time',"[b'Comedy', b'Drama', b'Romance']",[b'J.C.Staff'],"b'Wakabayashi, Shin'",b'Front Wing',b'Light novel',"b'Watanabe, Hajime'","b'Kawasaki, Ryou'",b'PG-13 - Teens 13 or older'
19319,7.76,b'Gundam Build Fighters',"[b'Action', b'Sci-Fi']",[b'Sunrise'],"b'Takamoto, Norihiro'",b'Gonzo',b'Original',"b'Takiguchi, Teiichi'","b'Shiina, Keita'",b'G - All Ages'
10357,7.76,b'Jinrui wa Suitai Shimashita',"[b'Adventure', b'Comedy', b'Fantasy']",[b'AIC ASTA'],"b'Takeshita, Ryouhei'","b'Wagahara, Satoshi'",b'Light novel',None,"b'Kikuya, Tomoki'",b'PG-13 - Teens 13 or older'
19703,7.76,b'Kyousou Giga (TV)',"[b'Action', b'Fantasy', b'Supernatural']",[b'Toei Animation'],"b'Yamazaki, Mitsue'",None,b'Original',"b'Sakurai, Chikara'",None,b'PG-13 - Teens 13 or older'
MAL_ID,MAL_SCORE,MAL_TITLE,GENRES,STUDIOS,DIRECTORS,OG_CREATOR,SOURCE,ANIM_DIRECTOR,COMPOSER,AGE_RATING
19703,7.76,b'Kyousou Giga (TV)',"[b'Action', b'Fantasy', b'Supernatural']",[b'Toei Animation'],"b'Matsumoto, Rie'","b'Toudou, Izumi'",b'Original',None,"b'Shiina, Gou'",b'PG-13 - Teens 13 or older'
35073,7.76,b'Overlord II',"[b'Action', b'Adventure', b'Fantasy', b'Supernatural']",[b'Madhouse'],"b'Itou, Naoyuki'","b'Maruyama, Kugane'",b'Light novel',None,"b'Katayama, Shuuji'",b'R - 17+ (violence & profanity)'
210,7.76,b'Ranma \xc2\xbd',"[b'Comedy', b'Fantasy', b'Slice of Life']",[b'Studio Deen'],"b'Mochizuki, Tomomi'","b'Takahashi, Rumiko'",b'Manga',None,"b'Kawai, Kenji'",b'R+ - Mild Nudity'
7724,7.76,b'Shiki',"[b'Horror', b'Mystery', b'Supernatural', b'Suspense']",[b'Daume'],"b'Nishimura, Junji'","b'Ono, Fuyumi'",b'Manga',"b'Ochi, Shinji'","b'Matsuura, Akihisa'",b'R - 17+ (violence & profanity)'
8311,7.76,b'Tegamibachi Reverse',"[b'Adventure', b'Fantasy', b'Supernatural']",[b'Studio Pierrot'],"b'Sawai, Kouji'","b'Asada, Hiroyuki'",b'Manga',None,"b'Mori, Hideharu'",b'PG-13 - Teens 13 or older'
26,7.76,b'Texhnolyze',"[b'Action', b'Drama', b'Sci-Fi']",[b'Madhouse'],"b'Shibayama, Tsutomu'",None,b'Original',"b'Akahori, Shigeo'",b'REMI',b'R+ - Mild Nudity'
1254,7.75,b'Saint Seiya',"[b'Adventure', b'Fantasy', b'Sci-Fi']",[b'Toei Animation'],"b'Amino, Tetsuro'","b'Kurumada, Masami'",b'Manga',None,"b'Takanashi, Yasuharu'",b'PG-13 - Teens 13 or older'
39940,7.75,b'Shokugeki no Souma: Shin no Sara',"[b'Gourmet', b'Ecchi']",[b'J.C.Staff'],"b'Iwanaga, Akira'","b'Tsukuda, Yuuto'",b'Manga',None,"b'Kunihiko, Ryo'",b'PG-13 - Teens 13 or older'
24893,7.75,b'Sidonia no Kishi: Daikyuu Wakusei Seneki',"[b'Action', b'Sci-Fi']",[b'Polygon Pictures'],"b'Hamasaki, Hiroshi'","b'Nihei, Tsutomu'",b'Manga',None,"b'Mizoguchi, Hajime'",b'R - 17+ (violence & profanity)'
407,7.75,b'Tantei Gakuen Q',"[b'Comedy', b'Drama', b'Mystery']",[b'Studio Pierrot'],"b'Kikuchi, Yasuhito'","b'Kibayashi, Shin'",b'Manga',None,"b'Urata, Keishi'",b'PG-13 - Teens 13 or older'
32673,7.75,b'Udon no Kuni no Kiniro Kemari',"[b'Fantasy', b'Slice of Life']",[b'LIDENFILMS'],"b'Morishita, Kouzou'","b'Shinomaru, Nodoka'",b'Manga',"b'Itou, Eriko'","b'Yokoyama, Seiji'",b'PG-13 - Teens 13 or older'
479,7.75,b'Ueki no Housoku',"[b'Action', b'Adventure', b'Comedy', b'Drama', b'Supernatural']",[b'Studio Deen'],"b'Yonetani, Yoshitomo'","b'Fukuchi, Tsubasa'",b'Manga',None,"b'Katou, Tatsuya'",b'PG-13 - Teens 13 or older'
28999,7.75,b'Charlotte',[b'Drama'],[b'P.A. Works'],"b'Seshita, Hiroyuki'","b'Maeda, Jun'",b'Original',"b'Sekiguchi, Kanami'","b'Asakura, Noriyuki'",b'PG-13 - Teens 13 or older'
40956,7.75,b'Enen no Shouboutai: Ni no Shou',"[b'Action', b'Supernatural']",[b'David Production'],"b'Abe, Noriyuki'",b'Key',b'Manga',"b'Sugimitsu, Noboru'","b'Ikeda, Daisuke'",b'PG-13 - Teens 13 or older'
36593,7.75,b'Hug tto! Precure',"[b'Action', b'Fantasy']",[b'Toei Animation'],"b'Takuno, Seiki'","b'Ookubo, Atsushi'",b'Original',"b'Kozakai, Yoshio'","b'Hashimoto, Yukari'",b'G - All Ages'
3545,7.75,b'Kochira Katsushikaku Kameari Kouenmae Hashutsujo',"[b'Comedy', b'Slice of Life']",[b'Gallop'],"b'Watanabe, Hiroshi'",None,b'Manga',"b'Morioka, Hideyuki'","b'Tada, Akifumi'",b'PG-13 - Teens 13 or older'
18153,7.75,b'Kyoukai no Kanata',"[b'Fantasy', b'Slice of Life', b'Supernatural']",[b'Kyoto Animation'],"b'Asai, Yoshiyuki'","b'Akimoto, Osamu'",b'Light novel',"b'Tokuda, Yumenosuke'",b'ANANT-GARDE EYES',b'PG-13 - Teens 13 or older'
1887,7.75,b'Lucky\xe2\x98\x86Star',"[b'Comedy', b'Slice of Life']",[b'Kyoto Animation'],"b'Minamikawa, Tatsuma'","b'Torii, Nagomu'",b'4-koma manga',None,"b'Suehiro, Kenichiro'",b'PG-13 - Teens 13 or older'
9074,7.74,b'Arakawa Under the Bridge x Bridge',"[b'Comedy', b'Romance']",[b'Shaft'],"b'Satou, Junichi'","b'Yoshimizu, Kagami'",b'Manga',None,"b'Hayashi, Yuuki'",b'PG-13 - Teens 13 or older'
14741,7.74,b'Chuunibyou demo Koi ga Shitai!',"[b'Comedy', b'Drama', b'Romance', b'Slice of Life']",[b'Kyoto Animation'],"b'Zako, Akifumi'","b'Nakamura, Hikaru'",b'Light novel',"b'Kadowaki, Miku'","b'Sahashi, Toshihiko'",b'PG-13 - Teens 13 or older'
38145,7.74,"b'Doukyonin wa Hiza, Tokidoki, Atama no Ue.'","[b'Comedy', b'Slice of Life']",[b'Zero-G'],"b'Yasumi, Tetsuo'",b'Torako',b'Web manga',"b'Horiguchi, Yukiko'","b'Itou, Masumi'",b'PG-13 - Teens 13 or older'
31637,7.74,"b'Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season'","[b'Action', b'Adventure', b'Fantasy']",[b'A-1 Pictures'],"b'Ishidate, Taichi'","b'Minatuki, Tunami'",b'Light novel',"b'Sugiyama, Nobuhiro'","b'Kousaki, Satoru'",b'R - 17+ (violence & profanity)'
534,7.74,b'Slayers',"[b'Adventure', b'Comedy', b'Fantasy']",[b'E&G Films'],"b'Takemoto, Yasuhiro'","b'Yanai, Takumi'",b'Light novel',"b'Tamura, Kazuhiko'","b'Yokoyama, Masaru'",b'PG-13 - Teens 13 or older'
1562,7.74,b'Yamato Nadeshiko Shichihenge\xe2\x99\xa5',[b'Comedy'],[b'Nippon Animation'],"b'Yamamoto, Yutaka'",None,b'Manga',"b'Ikeda, Kazumi'","b'Matsuda, Akito'",b'PG-13 - Teens 13 or older'
34914,7.73,b'New Game!!',"[b'Comedy', b'Slice of Life']",[b'Doga Kobo'],"b'Miyamoto, Yukihiro'","b'Hayakawa, Tomoko'",b'4-koma manga',"b'Yasuda, Yoshitaka'",b'kotringo',b'PG-13 - Teens 13 or older'
5074,7.73,b'Tetsuwan Birdy Decode:02',"[b'Action', b'Comedy', b'Sci-Fi']",[b'A-1 Pictures'],"b'Shinbou, Akiyuki'","b'Tokunou, Shoutarou'",b'Manga',"b'Kitao, Masaru'","b'Fujisawa, Yoshiaki'",b'R - 17+ (violence & profanity)'
1375,7.73,b'Watashi no Ashinaga Ojisan',"[b'Comedy', b'Romance', b'Slice of Life']",[b'Nippon Animation'],"b'Ishihara, Tatsuya'","b'Yuuki, Masami'",b'Novel',"b'Tokiwa, Kentarou'","b'Tezuka, Osamu'",b'G - All Ages'
31733,7.73,b'Bishoujo Senshi Sailor Moon Crystal Season III',[b'Romance'],[b'Toei Animation'],"b'Suzuki, Kaoru'","b'Webster, Jean'",b'Manga',"b'Nakai, Jun'","b'Mizutani, Hiromi'",b'PG-13 - Teens 13 or older'
6024,None,"b""Chi's Sweet Home: Atarashii Ouchi""",None,None,"b'Kyougoku, Takahiko'","b'Takeuchi, Naoko'",None,None,"b'Takanashi, Yasuharu'",None
32370,7.73,b'D.Gray-man Hallow',"[b'Action', b'Adventure']",[b'TMS Entertainment'],"b'Watanabe, Takashi'","b'Konami, Kanata'",b'Manga',None,"b'Hyakkoku, Hajime'",b'R - 17+ (violence & profanity)'
5835,7.73,b'Hanasakeru Seishounen',"[b'Drama', b'Romance']",[b'Studio Pierrot'],"b'Watanabe, Shinichi'","b'Hoshino, Katsura'",b'Manga',"b'Amasaki, Manamu'","b'Kanno, Yuugo'",b'PG-13 - Teens 13 or older'
33899,7.73,b'IDOLiSH7',[b'Drama'],[b'TROYCA'],"b'Fujiwara, Yoshiyuki'","b'Itsuki, Natsumi'",b'Game',"b'Kikuchi, Ai'","b'Wakakusa, Kei'",b'PG-13 - Teens 13 or older'
35860,7.73,b'Karakai Jouzu no Takagi-san',"[b'Comedy', b'Romance', b'Slice of Life']",[b'Shin-Ei Animation'],"b'Akane, Kazuki'","b'Tsushimi, Bunta'",b'Manga',"b'Kikunaga, Chisato'","b'Takanashi, Yasuharu'",b'PG-13 - Teens 13 or older'
39196,7.73,b'Mairimashita! Iruma-kun',"[b'Comedy', b'Fantasy', b'Supernatural']",[b'Bandai Namco Pictures'],None,"b'Yamamoto, Souichirou'",b'Manga',"b'Kinoshita, Sumie'","b'Itou, Masumi'",b'PG-13 - Teens 13 or older'
37924,7.72,b'Ani ni Tsukeru Kusuri wa Nai! 2',"[b'Comedy', b'Slice of Life']","[b'Fanworks', b'Imagineer']","b'Kon, Chiaki'","b'Nishi, Osamu'",b'Web manga',b'ryo-timo',"b'Wada, Kaoru'",b'PG-13 - Teens 13 or older'
7193,7.72,b'Aoi Bungaku Series',"[b'Drama', b'Suspense']",[b'Madhouse'],"b'Masuhara, Mitsuyuki'","b'You, Ling'",b'Novel',"b'Higuchi, Masakazu'",None,b'R - 17+ (violence & profanity)'
8516,7.72,b'Baka to Test to Shoukanjuu Ni!',"[b'Comedy', b'Romance']",[b'SILVER LINK.'],"b'Ashino, Yoshiharu'","b'Sakaguchi, Ango'",b'Light novel',None,"b'Katou, Tatsuya'",b'PG-13 - Teens 13 or older'
966,7.72,b'Crayon Shin-chan',"[b'Comedy', b'Slice of Life', b'Ecchi']",[b'Shin-Ei Animation'],"b'Kamegaki, Hajime'","b'Akutagawa, Ryuunosuke'",b'Manga',None,"b'Tsutsumi, Hiroaki'",b'PG - Children'
2471,7.72,b'Doraemon (1979)',"[b'Adventure', b'Comedy', b'Fantasy', b'Sci-Fi']",[b'Shin-Ei Animation'],"b'Kon, Chiaki'","b'Dazai, Osamu'",b'Manga',"b'Kabashima, Yousuke'","b'Honma, Akimitsu'",b'PG - Children'
31433,7.71,b'Ginga Eiyuu Densetsu: Die Neue These - Kaikou',"[b'Action', b'Drama', b'Sci-Fi']",[b'Production I.G'],"b'Bessho, Makoto'","b'Natsume, Souseki'",b'Novel',None,None,b'R - 17+ (violence & profanity)'
8426,7.72,b'Hourou Musuko',"[b'Drama', b'Romance', b'Slice of Life']",[b'AIC Classic'],"b'Akagi, Hiroaki'","b'Inoue, Kenji'",b'Manga',"b'Inomata, Masami'","b'Taniuchi, Hideki'",b'PG-13 - Teens 13 or older'
8795,7.72,b'Panty & Stocking with Garterbelt',"[b'Action', b'Comedy', b'Supernatural', b'Ecchi']",[b'Gainax'],"b'Moriwaki, Makoto'",None,b'Original',"b'Kondou, Natsuko'","b'Murai, Shusei'",b'R - 17+ (violence & profanity)'
9926,7.72,b'Sekaiichi Hatsukoi',"[b'Boys Love', b'Comedy', b'Drama', b'Romance']",[b'Studio Deen'],b'Rareko',"b'Fujiko, Fujio F.'",b'Manga',"b'Mogi, Takuji'","b'Matsuda, Akito'",b'PG-13 - Teens 13 or older'
709,7.71,b'Mujin Wakusei Survive',"[b'Action', b'Adventure', b'Fantasy', b'Sci-Fi', b'Slice of Life']","[b'Madhouse', b'Telecom Animation Film']","b'Araki, Tetsurou'","b'Tanaka, Yoshiki'",b'Original',None,"b'Arakawa, Toshiyuki'",b'G - All Ages'
35240,7.71,b'Princess Principal',"[b'Action', b'Mystery']","[b'Actas', b'Studio 3Hz']","b'Asaka, Morio'","b'Shimura, Takako'",b'Original',None,"b'Kikuchi, Shunsuke'",b'R - 17+ (violence & profanity)'
20847,7.71,b'Seitokai Yakuindomo*',"[b'Comedy', b'Slice of Life']",[b'GoHands'],"b'Ishizuka, Atsuko'",None,b'4-koma manga',"b'Kanemori, Yoshinori'","b'Hashimoto, Shin'",b'R - 17+ (violence & profanity)'
2104,7.71,b'Seto no Hanayome',"[b'Comedy', b'Romance']","[b'Gonzo', b'AIC']","b'Miya, Shigeyuki'","b'Nakamura, Shungiku'",b'Manga',"b'Hosoi, Mieko'","b'Debussy, Achille-Claude'",b'PG-13 - Teens 13 or older'
1279,7.71,b'Taiyou no Ko Esteban',"[b'Adventure', b'Sci-Fi']",[b'Studio Pierrot'],"b'Nakamura, Ryousuke'",None,b'Novel',"b'Shino, Masanori'","b'Kousaki, Satoru'",b'PG-13 - Teens 13 or older'
40904,7.71,b'Bokutachi no Remake',"[b'Drama', b'Romance', b'Slice of Life']",[b'feel.'],"b'Oonuma, Shin'",None,b'Light novel',"b'Ooshima, Miwa'","b'Okabe, Keiichi'",b'PG-13 - Teens 13 or older'
6033,7.71,b'Dragon Ball Kai',"[b'Action', b'Adventure', b'Comedy', b'Fantasy']",[b'Toei Animation'],"b'Hara, Keiichi'","b'Ujiie, Tozen'",b'Manga',None,b'TeddyLoid',b'PG-13 - Teens 13 or older'
28907,7.71,"b'Gate: Jieitai Kanochi nite, Kaku Tatakaeri'","[b'Action', b'Adventure', b'Fantasy']",[b'A-1 Pictures'],"b'Hongou, Mitsuru'","b'Kimura, Tahiko'",b'Light novel',None,"b'Anze, Hijiri'",b'R - 17+ (violence & profanity)'
28669,None,b'Go! Princess Precure',None,None,"b'Mutou, Yuuji'","b""O'Dell, Scott""",None,"b'Gotou, Takayuki'","b'Haketa, Takefumi'",None
4192,7.71,b'Hayate no Gotoku!!',"[b'Action', b'Comedy', b'Romance']",[b'J.C.Staff'],"b'Shibayama, Tsutomu'","b'Kio, Nachi'",b'Manga',"b'Kikuchi, Youko'","b'Kajiura, Yuki'",b'PG-13 - Teens 13 or older'
38619,7.71,b'Joshikousei no Mudazukai',[b'Comedy'],[b'Passione'],"b'Tada, Shunsuke'","b'Toriyama, Akira'",b'Web manga',None,"b'Mori, Yuya'",b'PG-13 - Teens 13 or older'
90,7.71,b'Mobile Suit Gundam Wing',"[b'Action', b'Drama', b'Sci-Fi']",[b'Sunrise'],"b'Aoki, Ei'","b'Yanai, Takumi'",b'Original',None,"b'Takanashi, Yasuharu'",b'PG-13 - Teens 13 or older'
283,7.7,b'Akage no Anne',"[b'Drama', b'Slice of Life']",[b'Nippon Animation'],"b'Imaishi, Hiroyuki'","b'Toudou, Izumi'",b'Novel',"b'Kikuchi, Youko'",None,b'G - All Ages'
13535,7.7,b'Binbougami ga!',"[b'Comedy', b'Supernatural']",[b'Sunrise'],"b'Kon, Chiaki'","b'Hata, Kenjirou'",b'Manga',None,b'Elements Garden',b'PG-13 - Teens 13 or older'
740,7.7,b'Bishoujo Senshi Sailor Moon R',[b'Romance'],[b'Toei Animation'],"b'Yano, Yuuichirou'",b'Beano',b'Manga',"b'Nishio, Kimitake'","b'Kikuchi, Shunsuke'",b'PG-13 - Teens 13 or older'
